"Commune","Departement","Region","Longitude_WGS84","Latitude_WGS84","Code_UIC"
"Houssière","Vosges","Grand Est","6.8772915","48.1982842","144196"
"Saint-Léonard","Vosges","Grand Est","6.9415509","48.2170818","144477"
"Biffontaine","Vosges","Grand Est","6.8071811","48.2059398","144188"
"Damblain","Vosges","Grand Est","5.6563504","48.0937645","142497"
"Saint-Germain-sur-Morin","Seine-et-Marne","Île-de-France","2.854057","48.8830205","116731"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.4845101","43.2858384","635581"
"Nogent-sur-Marne","Val-de-Marne","Île-de-France","2.494331","48.838846","113746"
"Bedous","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.60348","42.99589","672774"
"Lizy-sur-Ourcq","Seine-et-Marne","Île-de-France","3.031718","49.021929","116632"
"Joué-lès-Tours","Indre-et-Loire","Centre-Val de Loire","0.6528244","47.3388167","009696"
"Longueville","Seine-et-Marne","Île-de-France","3.249822","48.513703","116137"
"Provins","Seine-et-Marne","Île-de-France","3.302822","48.555770","116160"
"Nangis","Seine-et-Marne","Île-de-France","3.012619","48.561336","116095"
"Lurbe-Saint-Christau","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.60408","43.12099","672741"
"Jarrie","Charente-Maritime","Nouvelle-Aquitaine","-1.02347","46.12045","485185"
"Romorantin-Lanthenay","Loir-et-Cher","Centre-Val de Loire","","","699223"
"Sallaumines","Pas-de-Calais","Hauts-de-France","2.8556769","50.4223266","345215"
"Meurchin","Pas-de-Calais","Hauts-de-France","2.8930903","50.4970516","345272"
"Libercourt","Pas-de-Calais","Hauts-de-France","3.00867","50.48025","345256"
"Longueil-Annel","Oise","Hauts-de-France","2.8634086","49.4672441","272195"
"Esches","Oise","Hauts-de-France","2.1708125","49.2125205","272096"
"Soisy-sous-Montmorency","Val-d'Oise","Île-de-France","2.29189","48.97975","276030"
"Saint-Mard","Seine-et-Marne","Île-de-France","2.69887","49.03219","271536"
"Courneuve","Seine-Saint-Denis","Île-de-France","2.38443","48.92420","271304"
"Deuil-la-Barre","Val-d'Oise","Île-de-France","2.31688","48.96633","271171"
"Sevran","Seine-Saint-Denis","Île-de-France","2.52474","48.94743","271445"
"Ermont","Val-d'Oise","Île-de-France","2.27176","48.98032","534131"
"Gennevilliers","Hauts-de-Seine","Île-de-France","2.30699","48.93368","271205"
"Compans","Seine-et-Marne","Île-de-France","2.6652718","48.9915767","272047"
"Meroux","Territoire de Belfort","Bourgogne-Franche-Comté","6.897687","47.585937","300822"
"Cateau-Cambrésis","Nord","Hauts-de-France","3.5400454","50.0914606","295220"
"Locquignol","Nord","Hauts-de-France","3.7434526","50.1582852","297523"
"Amiens","Somme","Hauts-de-France","2.2837132","49.8933575","313080"
"Leval","Nord","Hauts-de-France","3.8366811","50.1845311","295790"
"Tergnier","Aisne","Hauts-de-France","3.2972491","49.6591862","296442"
"Vervins","Aisne","Hauts-de-France","3.8936313","49.8299236","296129"
"Longueau","Somme","Hauts-de-France","2.35215","49.86344","313049"
"Voyenne","Aisne","Hauts-de-France","3.7202555","49.7260708","297150"
"Appilly","Oise","Hauts-de-France","3.1221903","49.5808826","296459"
"Saint-Blaise-la-Roche","Bas-Rhin","Grand Est","7.165329","48.4076094","214742"
"Schirmeck","Bas-Rhin","Grand Est","7.21594","48.47973","214692"
"Wisches","Bas-Rhin","Grand Est","7.2519246","48.4982211","214684"
"Urmatt","Bas-Rhin","Grand Est","7.3385385","48.5257763","214635"
"Rothau","Bas-Rhin","Grand Est","7.2074902","48.4590026","214726"
"Flin","Meurthe-et-Moselle","Grand Est","6.1006981","48.4327891","141622"
"Mareuil-sur-Ourcq","Oise","Hauts-de-France","3.075653","49.1355418","116665"
"Romilly-sur-Seine","Aube","Grand Est","3.728887","48.514433","118158"
"Champigneulles","Meurthe-et-Moselle","Grand Est","6.16913","48.73499","141085"
"Thiaville-sur-Meurthe","Meurthe-et-Moselle","Grand Est","6.8102635","48.4139874","141432"
"Xeuilley","Meurthe-et-Moselle","Grand Est","6.1022334","48.5697134","141549"
"Ludres","Meurthe-et-Moselle","Grand Est","6.1709118","48.6219545","141481"
"Frouard","Meurthe-et-Moselle","Grand Est","6.14411","48.75545","141077"
"Crécy-la-Chapelle","Seine-et-Marne","Île-de-France","2.8830418","48.8632544","116749"
"Crouy-sur-Ourcq","Seine-et-Marne","Île-de-France","3.063081","49.091821","116640"
"Colombier-Fontaine","Doubs","Bourgogne-Franche-Comté","6.6890071","47.4554849","184556"
"Champagney","Haute-Saône","Bourgogne-Franche-Comté","6.7012773","47.7031399","185348"
"Chèvremont","Territoire de Belfort","Bourgogne-Franche-Comté","6.9214733","47.6216292","184259"
"Voujeaucourt","Doubs","Bourgogne-Franche-Comté","6.7699667","47.4789729","184531"
"Pays de Clerval","Doubs","Bourgogne-Franche-Comté","6.4920574","47.3966577","184622"
"Héricourt","Haute-Saône","Bourgogne-Franche-Comté","6.7691977","47.5729701","184507"
"Thann","Haut-Rhin","Grand Est","7.0938473","47.8133155","182881"
"Montreux-Vieux","Haut-Rhin","Grand Est","7.0253947","47.6178576","184275"
"Oderen","Haut-Rhin","Grand Est","6.9734829","47.9118756","182634"
"Bantzenheim","Haut-Rhin","Grand Est","7.5038675","47.8109675","182840"
"Luxeuil-les-Bains","Haute-Saône","Bourgogne-Franche-Comté","6.3726593","47.8148606","185595"
"Corbenay","Haute-Saône","Bourgogne-Franche-Comté","6.3372988","47.9138876","185629"
"Sierck-les-Bains","Moselle","Grand Est","6.3500946","49.4440155","191635"
"Hombourg-Budange","Moselle","Grand Est","6.3507488","49.2823957","191353"
"Maizières-lès-Metz","Moselle","Grand Est","6.15946","49.22492","191098"
"Moyeuvre-Grande","Moselle","Grand Est","6.043226","49.246713","191718"
"Metz","Moselle","Grand Est","6.176593","49.109545","192039"
"Anzeling","Moselle","Grand Est","6.4602649","49.2620718","191387"
"Apach","Moselle","Grand Est","6.3500923","49.4439732","191643"
"Malling","Moselle","Grand Est","6.302207","49.42152","191627"
"Wintzenheim","Haut-Rhin","Grand Est","7.2609746","48.0758611","181552"
"Vitry-le-François","Marne","Grand Est","4.587581","48.718142","174276"
"Saint-Dizier","Haute-Marne","Grand Est","4.947855","48.642404","175000"
"Flaxlanden","Haut-Rhin","Grand Est","7.3044703","47.6986924","181040"
"Tagolsheim","Haut-Rhin","Grand Est","7.2641437","47.6549682","181057"
"Bartenheim","Haut-Rhin","Grand Est","7.4872561","47.6349313","182113"
"Dannemarie","Haut-Rhin","Grand Est","7.124907","47.6275771","182253"
"Sierentz","Haut-Rhin","Grand Est","7.459142","47.656047","182105"
"Thann","Haut-Rhin","Grand Est","7.1069795","47.8088208","182568"
"Verdun","Meuse","Grand Est","5.379701","49.165406","175778"
"Charleville-Mézières","Ardennes","Grand Est","4.724952","49.767915","172007"
"Rilly-la-Montagne","Marne","Grand Est","4.0408608","49.1664524","171595"
"Mont-Notre-Dame","Aisne","Hauts-de-France","3.5764545","49.2967797","171355"
"Coucy","Ardennes","Grand Est","4.4738775","49.5238187","172262"
"Val-de-Vesle","Marne","Grand Est","4.22221","49.17792","171611"
"Aubrives","Ardennes","Grand Est","4.7616512","50.1044507","172122"
"Dormans","Marne","Grand Est","3.641709","49.0791611","171512"
"Loivre","Marne","Grand Est","3.9906699","49.3466786","171728"
"Fumay","Ardennes","Grand Est","4.692600","49.986048","172098"
"Revin","Ardennes","Grand Est","4.642536","49.938756","172080"
"Farébersviller","Moselle","Grand Est","6.8618926","49.1181603","193516"
"Vandières","Meurthe-et-Moselle","Grand Est","6.0392275","48.9521683","192476"
"Lauterbourg","Bas-Rhin","Grand Est","8.1826817","48.9676973","212464"
"Dettwiller","Bas-Rhin","Grand Est","7.4652459","48.7518969","212183"
"Teting-sur-Nied","Moselle","Grand Est","6.6646267","49.051605","193342"
"Kilstett","Bas-Rhin","Grand Est","7.8549031","48.6793065","212324"
"Montmédy","Meuse","Grand Est","5.3716718","49.5228775","194209"
"Peltre","Moselle","Grand Est","6.2220476","49.073877","192203"
"Woippy","Moselle","Grand Est","6.155621","49.1487965","192088"
"Petit-Réderching","Moselle","Grand Est","7.2997305","49.0493205","193797"
"Froncles","Haute-Marne","Grand Est","5.1419387","48.2964154","142240"
"Donjeux","Haute-Marne","Grand Est","5.1482245","48.3658544","142273"
"Dieulouard","Meurthe-et-Moselle","Grand Est","6.071489","48.843367","141812"
"Marbache","Meurthe-et-Moselle","Grand Est","6.1091755","48.8010405","141796"
"Chaumont","Haute-Marne","Grand Est","5.13460","48.10976","142000"
"Charmes","Vosges","Grand Est","6.301537","48.378483","144055"
"Mirecourt","Vosges","Grand Est","6.129651","48.299243","144212"
"Pouxeux","Vosges","Grand Est","6.5810266","48.1039421","144428"
"Éloyes","Vosges","Grand Est","6.6001593","48.087067","144436"
"Poussay","Vosges","Grand Est","6.1264359","48.3227513","144204"
"Paris","Paris","Île-de-France","2.38278","48.83917","686667"
"Aigrefeuille-d'Aunis","Charente-Maritime","Nouvelle-Aquitaine","-0.95168","46.09402","485193"
"Boëssé-le-Sec","Sarthe","Pays de la Loire","0.5724063","48.1221004","396317"
"Ferté-Bernard","Sarthe","Pays de la Loire","0.639711","48.1864887","396325"
"Aubigné-Racan","Sarthe","Pays de la Loire","0.2657714","47.686945","396572"
"Motteville","Seine-Maritime","Normandie","0.8497988","49.6365717","411280"
"Serqueux","Seine-Maritime","Normandie","1.5395267","49.6315093","411470"
"Écommoy","Sarthe","Pays de la Loire","0.2691867","47.8246286","396564"
"Mayet","Sarthe","Pays de la Loire","0.2659384","47.7601465","396580"
"Havre","Seine-Maritime","Normandie","0.125677","49.492996","413013"
"Maromme","Seine-Maritime","Normandie","1.050485","49.479935","411249"
"Paris","Paris","Île-de-France","2.320514","48.841172","391003"
"Saint-Germain-en-Laye","Yvelines","Île-de-France","2.0919031","48.9551835","386052"
"Suresnes","Hauts-de-Seine","Île-de-France","2.22131","48.87155","382374"
"Sèvres","Hauts-de-Seine","Île-de-France","2.20051","48.82746","382341"
"Nanterre","Hauts-de-Seine","Île-de-France","2.2158277","48.90122","386318"
"Maisons-Laffitte","Yvelines","Île-de-France","2.1443153","48.9456394","386425"
"Sartrouville","Yvelines","Île-de-France","2.1575173","48.9379523","386417"
"Saint-Cloud","Hauts-de-Seine","Île-de-France","2.21687","48.84541","382358"
"Vaucresson","Hauts-de-Seine","Île-de-France","2.15255","48.83688","382267"
"Courbevoie","Hauts-de-Seine","Île-de-France","2.24804","48.89831","382200"
"Magny","Eure-et-Loir","Centre-Val de Loire","1.2811066","48.3342906","394429"
"Domfront-en-Champagne","Sarthe","Pays de la Loire","0.0262592","48.1076766","396200"
"Saint-Piat","Eure-et-Loir","Centre-Val de Loire","1.5904889","48.5429526","394148"
"Montbizot","Sarthe","Pays de la Loire","0.1908607","48.151513","396044"
"Épernon","Eure-et-Loir","Centre-Val de Loire","1.6812578","48.6052471","394114"
"Teillé","Sarthe","Pays de la Loire","0.1913397","48.1812341","396051"
"Conlie","Sarthe","Pays de la Loire","-0.0113736","48.1272909","396218"
"Chilly-Mazarin","Essonne","Île-de-France","2.3081837","48.7004413","393637"
"Longjumeau","Essonne","Île-de-France","2.2943957","48.7020364","393611"
"Trappes","Yvelines","Île-de-France","2.0066335","48.7751158","393835"
"Ferrières-en-Bray","Seine-Maritime","Normandie","1.7380891","49.4813674","381293"
"Chanteloup-les-Vignes","Yvelines","Île-de-France","2.02771","48.97095","381475"
"Courbevoie","Hauts-de-Seine","Île-de-France","2.26838","48.90592","382002"
"Herblay","Val-d'Oise","Île-de-France","2.16208","48.99042","381889"
"Limay","Yvelines","Île-de-France","1.74731","48.98410","381582"
"Mollkirch","Bas-Rhin","Grand Est","7.381426","48.5273135","214627"
"Entzheim","Bas-Rhin","Grand Est","7.62794","48.54699","214528"
"Lingolsheim","Bas-Rhin","Grand Est","7.6781143","48.5594092","214502"
"Gertwiller","Bas-Rhin","Grand Est","7.4663166","48.4133621","214254"
"Matzenheim","Bas-Rhin","Grand Est","7.6196003","48.3987556","214130"
"Duppigheim","Bas-Rhin","Grand Est","7.5868091","48.5439674","214536"
"Dorlisheim","Bas-Rhin","Grand Est","7.4930546","48.5249915","214338"
"Erstein","Bas-Rhin","Grand Est","7.6387869","48.4229857","214148"
"Rosheim","Bas-Rhin","Grand Est","7.49093","48.50525","214320"
"Nançois-sur-Ornain","Meuse","Grand Est","5.2912016","48.7180423","175067"
"Vireux-Molhain","Ardennes","Grand Est","4.7233909","50.0827968","172114"
"Colmar","Haut-Rhin","Grand Est","7.3453397","48.0816399","181222"
"Pagny-sur-Meuse","Meuse","Grand Est","5.7336468","48.6965426","175828"
"Bayard-sur-Marne","Haute-Marne","Grand Est","5.0754439","48.5520296","175133"
"Wittelsheim","Haut-Rhin","Grand Est","7.2247908","47.7808232","181131"
"Monthermé","Ardennes","Grand Est","4.740530","49.865621","172056"
"Walheim","Haut-Rhin","Grand Est","7.2633202","47.6416406","181065"
"Commercy","Meuse","Grand Est","5.588610","48.765749","175257"
"Clermont-en-Argonne","Meuse","Grand Est","5.06506","49.10645","175737"
"Jonchery-sur-Vesle","Marne","Grand Est","3.819422","49.290057","171314"
"Reims","Marne","Grand Est","4.0224927","49.2336853","171272"
"Bezannes","Marne","Grand Est","3.994632","49.214806","171926"
"Martigny-les-Bains","Vosges","Grand Est","5.8255764","48.1086889","144295"
"Nouzonville","Ardennes","Grand Est","4.7428155","49.8120125","172023"
"Lusse","Vosges","Grand Est","7.0767025","48.2898717","144329"
"Contrexéville","Vosges","Grand Est","5.890633","48.1796129","144287"
"Saint-Nabord","Vosges","Grand Est","6.5818945","48.0461722","146217"
"Épernay","Marne","Grand Est","3.959798","49.046289","171553"
"Arches","Vosges","Grand Est","6.5283085","48.1198133","144410"
"Belfort","Territoire de Belfort","Bourgogne-Franche-Comté","6.8462281","47.6480822","184242"
"Courcelles-sur-Nied","Moselle","Grand Est","6.3109926","49.0634035","192211"
"Montbéliard","Doubs","Bourgogne-Franche-Comté","6.8013763","47.5105086","184523"
"Novéant-sur-Moselle","Moselle","Grand Est","6.052101","49.028635","192427"
"Kœnigsmacker","Moselle","Grand Est","6.2735503","49.3965538","191619"
"Metzervisse","Moselle","Grand Est","6.2838554","49.3179579","191338"
"Freistroff","Moselle","Grand Est","6.4926709","49.2780593","191395"
"Bénestroff","Moselle","Grand Est","6.75266","48.90656","192302"
"Basse-Ham","Moselle","Grand Est","6.2348709","49.3805708","191601"
"Hagondange","Moselle","Grand Est","6.16448","49.25356","191114"
"Herrlisheim-près-Colmar","Haut-Rhin","Grand Est","7.3206381","48.0166417","182329"
"Vieux-Thann","Haut-Rhin","Grand Est","7.1326428","47.8020615","181289"
"Willer-sur-Thur","Haut-Rhin","Grand Est","7.0693196","47.8425494","182584"
"Bitschwiller-lès-Thann","Haut-Rhin","Grand Est","7.078514","47.8273719","182576"
"Saint-Louis","Haut-Rhin","Grand Est","7.5559882","47.5906094","182139"
"Fellering","Haut-Rhin","Grand Est","6.997519","47.8899651","182618"
"Wintzenheim","Haut-Rhin","Grand Est","7.3206082","48.087299","182345"
"Mulhouse","Haut-Rhin","Grand Est","7.342396","47.742224","182063"
"Moosch","Haut-Rhin","Grand Est","7.0507631","47.8607454","182592"
"Kruth","Haut-Rhin","Grand Est","6.9690938","47.92396","182642"
"Jarny","Meurthe-et-Moselle","Grand Est","5.8681853","49.1662895","192666"
"Dommary-Baroncourt","Meuse","Grand Est","5.6997387","49.2845332","192658"
"Saint-Avold","Moselle","Grand Est","6.7206141","49.085873","193318"
"Faulquemont","Moselle","Grand Est","6.6039774","49.0453391","193359"
"Hatrize","Meurthe-et-Moselle","Grand Est","5.9071141","49.1934741","192724"
"Strasbourg","Bas-Rhin","Grand Est","7.734584","48.584967","212027"
"Longwy","Meurthe-et-Moselle","Grand Est","5.7696358","49.5129923","194001"
"Hundling","Moselle","Grand Est","6.9775394","49.1066949","193540"
"Brumath","Bas-Rhin","Grand Est","7.7004016","48.7331082","212134"
"Enchenberg","Moselle","Grand Est","7.33372","49.01614","193805"
"Schwindratzheim","Bas-Rhin","Grand Est","7.6005468","48.7536468","212159"
"Herrlisheim","Bas-Rhin","Grand Est","7.9102594","48.7279056","212340"
"Geispolsheim","Bas-Rhin","Grand Est","7.6843578","48.5190515","212258"
"Wantzenau","Bas-Rhin","Grand Est","7.8247832","48.6651895","212316"
"Surbourg","Bas-Rhin","Grand Est","7.8314949","48.9163252","213413"
"Wissembourg","Bas-Rhin","Grand Est","7.9501435","49.0318895","213470"
"Haguenau","Bas-Rhin","Grand Est","7.8231894","48.781863","213603"
"Thomery","Seine-et-Marne","Île-de-France","2.763995","48.394462","682252"
"Viviez","Aveyron","Occitanie","2.2182582","44.5555678","613661"
"Brax","Haute-Garonne","Occitanie","1.236922","43.614887","611822"
"Montrabé","Haute-Garonne","Occitanie","1.5240482","43.6450204","611848"
"Pomas","Aude","Occitanie","2.2892273","43.1123875","615146"
"Cransac","Aveyron","Occitanie","2.2718666","44.522951","613232"
"Gourdon","Lot","Occitanie","1.389237","44.7419445","613141"
"Figeac","Lot","Occitanie","2.037355","44.603515","613091"
"Auch","Gers","Occitanie","0.596661","43.647488","611749"
"Castelnau-d'Estrétefonds","Haute-Garonne","Occitanie","1.341761","43.786196","611665"
"Marignac","Haute-Garonne","Occitanie","0.651998","42.9155675","611194"
"Mérens-les-Vals","Ariège","Occitanie","1.8371278","42.6594883","611525"
"Cintegabelle","Haute-Garonne","Occitanie","1.5204268","43.3054202","611376"
"Cabannes","Ariège","Occitanie","1.6862985","42.7862854","611574"
"Colomiers","Haute-Garonne","Occitanie","1.334221","43.603734","611467"
"Sarrance","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.599962","43.0496","672766"
"Nogent-l'Artaud","Aisne","Hauts-de-France","3.3220981","48.968872","116566"
"Villiers-sur-Marne","Val-de-Marne","Île-de-France","2.541761","48.823039","113795"
"Champigny-sur-Marne","Val-de-Marne","Île-de-France","2.511884","48.824926","113779"
"Sainte-Colombe","Seine-et-Marne","Île-de-France","3.25602","48.52959","116178"
"Gretz-Armainvilliers","Seine-et-Marne","Île-de-France","2.728824","48.745440","116012"
"Changis-sur-Marne","Seine-et-Marne","Île-de-France","3.025394","48.959360","116509"
"Rosny-sous-Bois","Seine-Saint-Denis","Île-de-France","2.48559","48.87099","113704"
"Montry","Seine-et-Marne","Île-de-France","2.8262345","48.8908268","116400"
"Trilport","Seine-et-Marne","Île-de-France","2.94953688","48.96013551","116491"
"Gagny","Seine-Saint-Denis","Île-de-France","2.527106","48.883125","113514"
"Wingen-sur-Moder","Bas-Rhin","Grand Est","7.3811114","48.9200646","213744"
"Dambach-la-Ville","Bas-Rhin","Grand Est","7.4355565","48.3216345","214213"
"Bischoffsheim","Bas-Rhin","Grand Est","7.49772","48.48701","214296"
"Gresswiller","Bas-Rhin","Grand Est","7.42468","48.53334","214593"
"Kogenheim","Bas-Rhin","Grand Est","7.5353085","48.3389532","214114"
"Haguenau","Bas-Rhin","Grand Est","7.7827255","48.8134498","213058"
"Molsheim","Bas-Rhin","Grand Est","7.50044","48.53705","214577"
"Hoffen","Bas-Rhin","Grand Est","7.933587","48.9312475","213447"
"Mutzig","Bas-Rhin","Grand Est","7.4621581","48.5337753","214585"
"Barr","Bas-Rhin","Grand Est","7.4565189","48.4032933","214247"
"","","","7.419167","43.7387","756403"
"","","","","","761544"
"Hochfelden","Bas-Rhin","Grand Est","7.572355","48.7554199","212167"
"Hœrdt","Bas-Rhin","Grand Est","7.7794059","48.7029518","213686"
"Seltz","Bas-Rhin","Grand Est","8.0986724","48.8965635","212431"
"Laveline-devant-Bruyères","Vosges","Grand Est","6.7512466","48.185596","144162"
"Nomexy","Vosges","Grand Est","6.387807","48.307156","144071"
"Lépanges-sur-Vologne","Vosges","Grand Est","6.6722884","48.1727165","144048"
"Xertigny","Vosges","Grand Est","6.3767687","48.0530255","144121"
"Pont-à-Mousson","Meurthe-et-Moselle","Grand Est","6.050842","48.900580","141820"
"Saint-Dié-des-Vosges","Vosges","Grand Est","6.948656","48.282225","144014"
