Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2015-07;0087172270;Rethel;108;4;0;112;0
2015-07;0087645002;Aurillac;0;3;0;33;30
2015-07;0087182238;Altkirch;0;0;0;0;0
2015-07;0087324095;Futuroscope;8;3;0;18;7
2015-07;0087713313;Genlis;2;0;0;3;1
2015-07;0087597005;Châteauroux;18;24;0;99;57
2015-07;0087175257;Commercy;1;0;0;4;3
2015-07;0087615286;Carcassonne;17;15;0;98;66
2015-07;0087597609;Guéret;3;0;0;13;10
2015-07;0087611152;Montréjeau - Gourdan-Polignan;5;11;0;48;32
2015-07;0087781104;Narbonne;66;107;5;397;219
2015-07;0087594499;Tulle;1;1;0;11;9
2015-07;0087751008;Marseille Saint-Charles;472;625;16;2077;964
2015-07;0087611889;Moissac;0;1;0;2;1
2015-07;0087783605;Mende;0;0;0;5;5
2015-07;0087672725;Oloron-Sainte-Marie;1;0;0;10;9
2015-07;0087726331;Rive-de-Gier;2;0;0;4;2
2015-07;0087281444;Saint-Omer;23;3;0;38;12
2015-07;0087394148;Saint-Piat;0;0;0;0;0
2015-07;0087751321;Manosque - Gréoux-les-Bains;0;2;0;13;11
2015-07;0087592006;Limoges Bénédictins;188;85;3;584;308
2015-07;0087718239;Lons-le-Saunier;35;17;1;75;22
2015-07;0087141820;Pont-à-Mousson;7;1;0;18;10
2015-07;0087765107;Orange;18;24;1;89;46
2015-07;0087718833;Mouchard;5;3;0;19;11
2015-07;0087592725;Nexon;0;1;0;3;2
2015-07;0087571216;Vendôme - Villiers-sur-Loir;15;13;0;42;14
2015-07;0087393009;Versailles Chantiers;10;14;0;54;30
2015-07;0087713677;Seurre;0;3;0;3;0
2015-07;0087481226;Sainte-Pazanne;33;31;0;103;39
2015-07;0087683003;Sens;18;2;0;38;18
2015-07;0087734426;Vertaizon;0;0;0;0;0
2015-07;0087174003;Châlons-en-Champagne;8;6;1;76;61
2015-07;0087345520;Cambrai;25;8;0;38;5
2015-07;0087763466;Embrun;6;4;2;19;7
2015-07;0087713040;Dijon;163;131;8;762;460
2015-07;0087741074;Culoz;8;0;0;53;45
2015-07;0087586008;Agen;66;62;9;302;165
2015-07;0087342014;Arras;161;50;3;313;99
2015-07;0087545657;Auneau;0;0;0;0;0
2017-12;0087393546;Bièvres;0;0;0;0;0
2017-12;0087581009;Bordeaux Saint-Jean;2121;694;897;62;3774
2017-12;0087382440;Bougival;1;0;0;0;1
2017-12;0087543181;Boulainvilliers;0;0;0;0;0
2017-12;0087682138;Boussy-Saint-Antoine;0;0;0;0;0
2017-12;0087545491;Breuillet Village;0;0;0;0;0
2017-12;0087734269;Brioude;17;1;0;0;18
2017-12;0087345520;Cambrai;19;15;8;0;42
2017-12;0087613109;Capdenac;4;0;0;0;4
2017-12;0087615286;Carcassonne;112;21;34;0;167
2017-12;0087611897;Castelsarrasin;1;0;0;0;1
2017-12;0087615468;Castres;28;14;4;0;46
2017-12;0087785006;Cerbère;4;0;0;0;4
2017-12;0087381905;Cergy Préfecture;1;31;0;0;32
2017-12;0087741009;Chambéry - Challes-les-Eaux;193;100;109;4;406
2017-12;0087484303;Cholet;95;28;15;13;151
2017-12;0087746370;Cluses;4;7;5;0;16
2017-12;0087192666;Conflans - Jarny;4;0;0;0;4
2017-12;0087381459;Conflans Fin d'Oise;3;21;0;0;24
2017-12;0087696146;Cosne-sur-Loire;6;0;6;1;13
2017-12;0087382200;Courbevoie;0;0;0;0;0
2017-12;0087608802;Créteil Pompadour;0;2;0;0;2
2017-12;0087478073;Dol;25;14;5;0;44
2017-12;0087276436;Domont;0;0;0;0;0
2017-12;0087696427;Dompierre Sept Fons;1;0;0;0;1
2017-12;0087763466;Embrun;1;4;0;0;5
2017-12;0087171553;Épernay;47;2;1;0;50
2017-12;0087276055;Ermont - Eaubonne;0;0;0;0;0
2017-12;0087276071;Franconville - Le Plessis-Bouchard;0;0;0;0;0
2017-12;0087324095;Futuroscope;1;0;0;0;1
2017-12;0087763003;Gap;48;14;11;0;73
2017-12;0087381244;Gisors;0;0;0;0;0
2017-12;0087613141;Gourdon;6;0;4;0;10
2017-12;0087447680;Granville;23;11;12;0;46
2017-12;0087597609;Guéret;16;0;0;0;16
2017-12;0087473207;Guingamp;76;23;57;3;159
2017-12;0087386409;Houilles - Carrières-sur-Seine;4;17;0;0;21
2017-12;0087755629;Hyères;26;19;46;5;96
2017-12;0087597062;Issoudun;10;5;4;0;19
2017-12;0087713859;Is-sur-Tille;3;0;0;0;3
2017-12;0087381558;Juziers;2;0;0;0;2
2017-12;0087116673;La Ferté-Milon;0;0;0;0;0
2017-12;0087486019;La Roche-sur-Yon;94;11;26;3;134
2017-12;0087592378;La Souterraine;70;4;8;0;82
2017-12;0087296012;Laon;26;9;1;0;36
2017-12;0087722678;Le Péage-de-Roussillon;1;1;0;0;2
2017-12;0087393298;Le Perray;0;0;0;0;0
2017-12;0087271551;Le Plessis-Belleville;0;0;0;0;0
2017-12;0087113472;Le Raincy - Villemomble - Montfermeil;0;0;0;0;0
2017-12;0087755447;Les Arcs - Draguignan;63;19;52;4;138
2017-12;0087381210;Liancourt-Saint-Pierre;0;0;0;0;0
2017-12;0087444265;Lisieux;72;31;47;10;160
2017-12;0087276527;L'Isle-Adam - Parmain;0;0;0;0;0
2017-12;0087611806;L'Isle-Jourdain;4;4;1;0;9
2017-12;0087447219;Lison;24;3;12;1;40
2017-12;0087393611;Longjumeau;0;0;0;0;0
2017-12;0087313122;Longpré-les-Corps-Saints;0;0;0;0;0
2017-12;0087194001;Longwy;2;0;0;0;2
2017-12;0087713735;Louhans;0;0;2;0;2
2017-12;0087486258;Luçon;14;1;8;0;23
2017-12;0087191106;Maizières-lès-Metz;0;0;0;0;0
2017-12;0087381590;Mantes Station;1;0;0;0;1
2017-12;0087382812;Mareil-Marly;0;0;0;0;0
2017-12;0087382465;Marly-le-Roi;0;0;0;0;0
2017-12;0087586545;Marmande;79;12;12;1;104
2017-12;0087751008;Marseille Saint-Charles;1302;456;913;19;2690
2017-12;0087381483;Maurecourt;0;0;0;0;0
2017-12;0087756486;Menton;41;5;30;0;76
2017-12;0087574194;Mer;4;3;0;0;7
2017-12;0087276675;Mériel;0;0;0;0;0
2017-12;0087147322;Meuse TGV;37;12;13;1;63
2017-12;0087723585;Meximieux - Pérouges;0;1;1;0;2
2017-12;0087184523;Montbéliard;15;16;0;0;31
2017-12;0087671016;Mont-de-Marsan;26;9;7;0;42
2017-12;0087682302;Montereau;0;1;0;0;1
2017-12;0087276089;Montigny - Beauchamp;0;0;0;0;0
2017-12;0087641001;Montluçon;55;1;18;2;76
2017-12;0087773002;Montpellier Saint-Roch;954;410;504;6;1874
2017-12;0087718619;Morteau;1;1;0;0;2
2017-12;0087141002;Nancy;480;328;97;7;912
2017-12;0087141291;Neufchâteau;17;2;4;0;23
2017-12;0087645507;Neussargues;23;3;1;0;27
2017-12;0087775007;Nîmes;613;147;212;15;987
2017-12;0087394296;Nogent-le-Rotrou;16;4;8;1;29
2017-12;0087393876;Noisy-le-Roi;0;0;0;0;0
2017-12;0087574319;Onzain Chaumont sur Loire;1;0;0;0;1
2017-12;0087681346;Orangis Bois de l'Épine;0;0;0;0;0
2017-12;0087743534;Oyonnax;0;3;0;0;3
2017-12;0087271486;Parc des Expositions;0;3;0;0;3
2017-12;0087271007;Paris Nord;1030;714;898;28;2670
2017-12;0087271023;Paris Nord souterrain;9;19;0;0;28
2017-12;0087473181;Plouaret Trégor;26;10;18;0;54
2017-12;0087594663;Pompadour;4;0;0;0;4
2017-12;0087546192;Pont de Rungis Aéroport d'Orly;0;0;0;0;0
2017-12;0087393165;Porchefontaine;0;0;0;0;0
2017-12;0087575076;Port-de-Piles;0;0;0;0;0
2017-12;0087116160;Provins;0;0;0;0;0
2017-12;0087382382;Puteaux;1;0;0;0;1
2017-12;0087474098;Quimper;183;73;97;8;361
2017-12;0087613422;Rodez;30;4;8;0;42
2015-11;0087286542;Tourcoing;6;3;0;9;0
2015-01;0087192039;Metz;119;53;1;318;145
2015-01;0087645481;Murat;0;0;0;6;6
2015-01;0087481192;Ancenis;17;7;1;47;22
2015-01;0087342014;Arras;88;44;3;213;78
2015-01;0087745646;Thonon-les-Bains;6;11;1;36;18
2015-01;0087118000;Troyes;6;11;3;39;19
2015-01;0087313437;Villers-Bretonneux;0;0;0;0;0
2015-01;0087734426;Vertaizon;0;0;0;0;0
2015-02;0087611749;Auch;4;1;0;11;6
2015-02;0087444265;Lisieux;16;12;2;51;21
2015-02;0087116582;Château-Thierry;0;0;0;6;6
2015-02;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2015-02;0087613091;Figeac;0;3;0;13;10
2015-02;0087684290;Gien;0;4;2;13;7
2015-02;0087172130;Givet;0;0;0;0;0
2015-02;0087444539;Argentan;7;2;2;39;28
2015-02;0087444711;Alençon;7;6;0;58;45
2015-02;0087595009;Périgueux;15;11;2;91;63
2015-02;0087726331;Rive-de-Gier;0;0;0;3;3
2015-02;0087763508;Mont-Dauphin - Guillestre;0;3;0;3;0
2015-02;0087725705;Mâcon Loché TGV;14;16;0;39;9
2015-02;0087694307;Montchanin;2;5;0;13;6
2015-02;0087671339;Lourdes;11;7;0;52;34
2015-02;0087734186;Vic-le-Comte;0;0;0;0;0
2015-02;0087476606;Vannes;42;25;2;117;48
2015-02;0087486571;Saint-Gilles-Croix-de-Vie;6;1;0;8;1
2015-02;0087345009;Douai;49;13;0;89;27
2015-02;0087763557;L'Argentière Les Écrins;0;0;0;0;0
2015-02;0087677005;Hendaye;11;11;2;39;15
2015-02;0087734202;Issoire;5;8;0;29;16
2015-02;0087295063;Hirson;1;1;0;3;1
2015-02;0087576884;Villefranche-sur-Cher;0;0;0;2;2
2015-02;0087641357;Vallon-en-Sully;0;0;0;0;0
2015-02;0087726000;Saint-Étienne Châteaucreux;53;22;1;219;143
2015-02;0087757526;Saint-Raphaël Valescure;34;54;1;125;36
2015-02;0087491803;Royan;3;3;0;29;23
2015-02;0087672725;Oloron-Sainte-Marie;2;0;0;4;2
2015-02;0087473181;Plouaret Trégor;6;7;0;21;8
2015-02;0087734749;Retournac;0;0;0;2;2
2015-02;0087171009;Reims;43;18;0;271;210
2015-02;0087755447;Les Arcs - Draguignan;15;10;1;47;21
2015-02;0087394171;La Villette Saint-Prest;0;0;0;0;0
2015-02;0087574558;Vendôme;0;0;0;3;3
2015-02;0087281071;Calais - Fréthun;10;8;0;30;12
2015-02;0087781005;Béziers;33;44;4;134;53
2015-02;0087474007;Brest;49;16;4;130;61
2015-02;0087447003;Saint-Lô;15;0;0;27;12
2015-02;0087751206;Sisteron;0;0;0;0;0
2015-02;0087147322;Meuse TGV;6;4;0;25;15
2015-02;0087756056;Nice;87;118;0;447;242
2015-02;0087271551;Le Plessis-Belleville;0;0;0;0;0
2015-02;0087734160;Le Cendre - Orcet;0;0;0;7;7
2015-02;0087694000;Le Creusot Ville;0;0;0;0;0
2015-02;0087734442;Lezoux;0;0;0;0;0
2015-02;0087473207;Guingamp;14;13;1;71;43
2015-02;0087615286;Carcassonne;10;8;2;68;48
2015-02;0087317586;Boulogne;27;12;0;77;38
2015-02;0087713578;Chagny;3;0;0;15;12
2015-02;0087696088;Briare;0;0;0;0;0
2015-02;0087696427;Dompierre Sept Fons;0;0;0;0;0
2015-02;0087175257;Commercy;4;0;0;20;16
2015-02;0087193615;Sarreguemines;3;1;0;5;1
2015-02;0087594333;Souillac;4;0;0;13;9
2015-02;0087746008;Annecy;54;50;0;190;86
2015-02;0087182238;Altkirch;0;0;0;0;0
2015-02;0087584268;Bergerac;2;1;0;35;32
2015-02;0087592485;Bellac;4;0;0;5;1
2015-02;0087586545;Marmande;14;0;2;29;13
2015-02;0087673400;Biarritz;16;8;0;46;22
2015-02;0087763607;Briançon;6;6;0;37;25
2015-02;0087576207;Bourges;27;2;0;95;66
2015-02;0087613000;Cahors;4;10;0;34;20
2015-02;0087734269;Brioude;0;0;0;14;14
2015-02;0087276006;Creil;11;2;0;25;12
2015-02;0087773002;Montpellier Saint-Roch;282;177;3;1042;580
2015-02;0087742320;Saint-Jean-de-Maurienne Arvan;21;6;0;48;21
2015-02;0087175000;Saint-Dizier;1;3;0;13;9
2015-02;0087393009;Versailles Chantiers;2;7;0;22;13
2015-02;0087174276;Vitry-le-François;3;2;0;20;15
2015-02;0087746438;Sallanches - Combloux - Megève;2;2;1;14;9
2015-02;0087592824;Saint-Yrieix;0;0;0;8;8
2015-02;0087683573;Auxerre Saint-Gervais;8;3;0;21;10
2015-02;0087726778;Bas - Monistrol;0;0;0;2;2
2015-02;0087313510;Beauvais;8;0;0;14;6
2015-02;0087574160;Beaugency;1;0;0;2;1
2015-02;0087444067;Bayeux;15;0;0;24;9
2015-02;0087645473;Le Lioran;0;0;0;0;0
2015-02;0087611343;Pamiers;11;1;0;19;7
2015-02;0087574897;Saint-Aignan - Noyers;10;0;0;10;0
2015-02;0087271007;Paris Nord;232;236;3;768;297
2015-02;0087172080;Revin;0;0;0;0;0
2015-02;0087686667;Paris Bercy;40;28;4;203;131
2015-02;0087775007;Nîmes;131;98;10;521;282
2015-02;0087486449;Les Sables-d'Olonne;11;4;0;29;14
2015-02;0087694620;Montceau-les-Mines;0;0;0;0;0
2015-02;0087142109;Lorraine TGV;35;29;3;127;60
2015-02;0087611467;Colomiers;35;3;1;39;0
2015-02;0087144006;Épinal;16;5;0;117;96
2015-02;0087491449;Cognac;0;0;0;23;23
2015-02;0087393488;Dreux;2;0;0;13;11
2017-05;0087345025;Lens;12;7;0;32;13
2017-05;0087713115;Les Laumes Alésia;0;0;0;7;7
2017-05;0087447219;Lison;7;7;0;51;37
2017-05;0087382465;Marly-le-Roi;0;0;0;0;0
2017-05;0087313668;Méru;0;0;0;25;25
2017-05;0087753004;Miramas;4;11;0;41;26
2017-05;0087763508;Mont-Dauphin - Guillestre;0;0;0;1;1
2017-05;0087734749;Retournac;0;0;0;2;2
2017-05;0087474635;Roscoff;0;0;0;0;0
2017-05;0087683318;Saint-Florentin - Vergigny;0;0;0;1;1
2017-05;0087366922;Saint-Germain-en-Laye Bel Air - Fourqueux;0;0;0;0;0
2017-05;0087486571;Saint-Gilles-Croix-de-Vie;5;6;0;33;22
2017-05;0087773200;Sète;45;68;5;246;128
2017-05;0087381236;Trie-Château;0;0;0;0;0
2017-05;0087476606;Vannes;57;54;7;213;95
2017-05;0087381657;Achères;13;0;0;13;0
2017-05;0087597120;Argenton-sur-Creuse;2;3;0;16;11
2017-05;0087574160;Beaugency;0;0;0;5;5
2017-05;0087382499;Cergy Saint-Christophe;2;0;0;2;0
2017-05;0087394114;Épernon;2;0;0;5;3
2017-05;0087191114;Hagondange;8;2;0;31;21
2017-05;0087382366;Le Val d'Or;2;0;0;2;0
2017-05;0087382812;Mareil-Marly;0;0;0;0;0
2017-05;0087576116;Mehun-sur-Yèvre;0;0;0;0;0
2017-05;0087386318;Nanterre Université;11;0;0;13;2
2017-05;0087784009;Perpignan;103;137;11;496;245
2017-05;0087386573;Poissy;38;0;0;41;3
2017-05;0087382382;Puteaux;0;0;0;0;0
2017-05;0087396408;Sablé-sur-Sarthe;13;14;0;43;16
2017-05;0087576322;Saint-Amand-Montrond - Orval;0;3;0;7;4
2017-05;0087175000;Saint-Dizier;7;2;0;15;6
2017-05;0087783175;Saint-Flour - Chaudes-Aigues;0;0;0;11;11
2017-05;0087281444;Saint-Omer;13;4;2;30;11
2017-05;0087271429;Sevran - Livry;2;0;0;2;0
2017-05;0087191007;Thionville;27;15;0;72;30
2017-05;0087732008;Vichy;22;29;2;178;125
2017-05;0087576009;Vierzon;28;28;3;193;134
2017-06;0087313072;Albert;0;0;0;0;0
2017-06;0087613000;Cahors;8;26;1;82;47
2017-06;0087615625;Carmaux;0;0;0;8;8
2017-06;0087144055;Charmes;0;0;0;2;2
2017-06;0087394007;Chartres;12;26;2;81;41
2017-06;0087382200;Courbevoie;0;0;0;0;0
2017-06;0087592121;Eymoutiers Vassivière;0;1;0;1;0
2017-06;0087713313;Genlis;41;0;0;41;0
2017-06;0087473207;Guingamp;19;58;0;148;71
2017-06;0087641464;La Bourboule;0;0;0;1;1
2017-06;0087582775;Langon;2;1;0;12;9
2017-06;0087382473;L'Étang-la-Ville;0;0;0;0;0
2017-06;0087734442;Lezoux;0;0;0;0;0
2017-06;0087394130;Maintenon;2;1;0;4;1
2017-06;0087382812;Mareil-Marly;0;0;0;0;0
2017-06;0087382465;Marly-le-Roi;0;0;0;0;0
2017-06;0087594275;Meymac;5;0;1;8;2
2017-06;0087713131;Montbard;6;11;0;40;23
2017-06;0087718619;Morteau;0;0;0;2;2
2017-06;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2017-06;0087192468;Pagny-sur-Moselle;0;0;0;2;2
2017-06;0087672279;Puyoô;1;3;0;9;5
2017-06;0087726802;Roanne;40;16;0;153;97
2017-06;0087743633;Saint-Claude;0;0;0;0;0
2017-06;0087732206;Saint-Germain-des-Fossés;2;0;0;21;19
2017-06;0087313882;TGV Haute Picardie;30;63;7;196;96
2017-06;0087586008;Agen;106;76;2;370;186
2017-06;0087775288;Alès;15;24;0;105;66
2017-06;0087182238;Altkirch;0;0;0;3;3
2017-06;0087743716;Ambérieu-en-Bugey;10;1;0;49;38
2017-06;0087576439;Avord;0;0;0;0;0
2017-06;0087184002;Belfort;88;2;0;134;44
2017-06;0087781005;Béziers;97;105;3;390;185
2017-06;0087615039;Castelnaudary;0;0;0;26;26
2017-06;0087394221;Courville-sur-Eure;4;1;0;6;1
2017-06;0087763466;Embrun;2;1;0;5;2
2017-06;0087613091;Figeac;1;7;0;27;19
2017-06;0087381871;La Frette - Montigny;0;0;0;1;1
2017-06;0087394254;La Loupe;0;1;0;3;2
2017-06;0087271551;Le Plessis-Belleville;0;0;0;0;0
2017-06;0087382366;Le Val d'Or;0;0;0;0;0
2017-06;0087386300;Les Vallées;0;0;0;0;0
2017-06;0087671339;Lourdes;51;53;6;238;128
2017-06;0087214577;Molsheim;2;0;0;2;0
2017-06;0087773002;Montpellier Saint-Roch;489;463;15;1975;1008
2017-06;0087713529;Nuits-Saint-Georges;3;0;0;5;2
2017-06;0087381145;Osny;0;0;0;0;0
2017-06;0087391102;Paris Montparnasse 3 Vaugirard;15;18;1;77;43
2017-06;0087594663;Pompadour;0;0;0;4;4
2017-06;0087144451;Remiremont;3;4;2;27;18
2017-06;0087313460;Rosières;0;0;0;0;0
2017-06;0087175000;Saint-Dizier;9;1;0;17;7
2017-06;0087615005;Albi ville;18;13;0;70;39
2017-06;0087444711;Alençon;12;14;0;65;39
2017-06;0087381491;Andrésy;0;0;0;0;0
2017-06;0087545657;Auneau;0;0;0;0;0
2017-06;0087734269;Brioude;0;4;0;32;28
2017-06;0087757625;Cannes;97;295;13;700;295
2017-06;0087142000;Chaumont;9;7;0;36;20
2017-06;0087313056;Corbie;0;0;0;1;1
2017-06;0087381566;Gargenville;0;0;0;0;0
2017-06;0087597609;Guéret;0;0;0;13;13
2017-06;0087543140;Lamotte-Beuvron;0;1;4;5;0
2015-07;0087394171;La Villette Saint-Prest;0;0;0;0;0
2015-07;0087394411;Bailleau-le-pin;0;0;0;0;0
2015-07;0087184002;Belfort;43;7;1;92;41
2015-07;0087387001;Évreux Normandie;28;13;1;68;26
2015-07;0087271593;Crépy-en-Valois;0;0;0;0;0
2015-07;0087673202;Dax;84;159;9;467;215
2015-07;0087611665;Castelnau-d'Estrétefonds;0;0;0;0;0
2015-07;0087281071;Calais - Fréthun;15;5;0;37;17
2015-07;0087757625;Cannes;115;362;4;863;382
2015-07;0087613356;Caussade;0;1;0;2;1
2015-07;0087615625;Carmaux;2;1;0;11;8
2015-07;0087191114;Hagondange;4;2;0;20;14
2015-07;0087394437;Illiers-Combray;0;0;0;0;0
2015-07;0087747006;Grenoble;367;103;10;812;332
2015-07;0087313056;Corbie;0;0;0;0;0
2015-07;0087575142;Châtellerault;20;20;1;82;41
2015-07;0087734269;Brioude;0;3;1;13;9
2015-07;0087313098;Ailly-sur-Somme;0;0;0;0;0
2015-07;0087193318;Saint-Avold;1;0;0;9;8
2015-07;0087592709;Saint-Junien;0;0;0;5;5
2015-07;0087481838;Savenay;14;1;0;43;28
2015-07;0087671008;Tarbes;39;19;0;150;92
2015-08;0087319012;Aix-en-Provence TGV;185;262;14;776;315
2015-08;0087746008;Annecy;182;103;4;446;157
2015-08;0087182238;Altkirch;0;2;0;2;0
2015-08;0087775288;Alès;23;8;2;77;44
2015-08;0087713313;Genlis;0;2;0;2;0
2015-08;0087592667;Aixe-sur-Vienne;0;0;0;1;1
2015-08;0087286146;Armentières;5;0;0;7;2
2015-08;0087615005;Albi ville;19;10;0;71;42
2015-08;0087394007;Chartres;48;4;0;109;57
2015-08;0087696195;La Charité-Sur-Loire;0;0;0;0;0
2015-08;0087673004;Bayonne;46;50;3;320;221
2015-08;0087594002;Brive-la-Gaillarde;66;72;2;358;218
2015-08;0087182014;Colmar;62;28;2;186;94
2015-08;0087415018;Dieppe;46;6;0;91;39
2015-08;0087741074;Culoz;18;7;0;48;23
2015-08;0087481788;Le Croisic;58;25;0;127;44
2015-08;0087597062;Issoudun;4;1;0;14;9
2015-08;0087615344;Saint-Sulpice;2;0;0;11;9
2015-08;0087694687;Paray-le-Monial;4;6;0;19;9
2015-08;0087734426;Vertaizon;0;0;0;0;0
2015-08;0087671339;Lourdes;84;75;13;365;193
2015-08;0087487603;Saumur;18;19;0;110;73
2015-08;0087694000;Le Creusot Ville;2;0;0;2;0
2015-08;0087396002;Le Mans;252;207;3;1016;554
2015-08;0087296012;Laon;22;2;0;47;23
2015-08;0087317586;Boulogne;47;5;2;111;57
2015-08;0087613000;Cahors;15;7;0;68;46
2015-08;0087394452;Brou;1;0;0;2;1
2015-08;0087574343;Amboise;4;3;0;50;43
2015-08;0087313759;Abancourt;2;0;0;2;0
2015-08;0087444067;Bayeux;19;8;0;64;37
2015-08;0087613109;Capdenac;0;0;0;0;0
2015-08;0087281006;Dunkerque;136;26;1;248;85
2015-08;0087175257;Commercy;7;1;0;14;6
2015-08;0087193003;Forbach;10;4;1;23;8
2015-08;0087394114;Épernon;4;1;0;7;2
2015-08;0087473223;Lannion;12;28;0;56;16
2015-08;0087597609;Guéret;2;0;1;18;15
2015-08;0087615476;Lavaur;4;2;0;23;17
2015-08;0087684290;Gien;2;0;0;10;8
2017-12;0087113704;Rosny-sous-Bois;0;0;0;0;0
2017-12;0087411017;Rouen Rive Droite;275;144;111;10;540
2017-12;0087734038;Royat - Chamalières;0;0;0;0;0
2017-12;0087473009;Saint-Brieuc;161;39;63;1;264
2017-12;0087726307;Saint-Chamond;4;3;0;0;7
2017-12;0087175000;Saint-Dizier;14;5;3;0;22
2017-12;0087481226;Sainte-Pazanne;11;0;2;0;13
2017-12;0087611137;Saint-Gaudens;23;1;4;0;28
2017-12;0087677120;Saint-Jean-de-Luz - Ciboure;38;27;23;4;92
2017-12;0087742320;Saint-Jean-de-Maurienne Arvan;16;7;7;0;30
2017-12;0087592709;Saint-Junien;7;0;0;0;7
2017-12;0087481705;Saint-Nazaire;75;37;46;2;160
2017-12;0087337980;Saint-Ouen-l'Aumône Liesse;0;0;0;0;0
2017-12;0087615344;Saint-Sulpice;7;6;2;0;15
2017-12;0087592824;Saint-Yrieix;11;1;1;0;13
2017-12;0087487603;Saumur;68;26;9;0;103
2017-12;0087545236;Savigny-sur-Orge;0;0;0;0;0
2017-12;0087773200;Sète;95;22;49;2;168
2017-12;0087271445;Sevran Beaudottes;0;12;0;0;12
2017-12;0087164780;Stade de France Saint-Denis;0;0;0;0;0
2017-12;0087761163;Tain-l'Hermitage - Tournon;5;0;1;0;6
2017-12;0087276634;Taverny;0;0;0;0;0
2017-12;0087745646;Thonon-les-Bains;17;11;4;0;32
2017-12;0087713198;Tonnerre;3;0;0;0;3
2017-12;0087571000;Tours;397;301;103;22;823
2017-12;0087393835;Trappes;3;0;0;0;3
2017-12;0087116293;Vaires - Torcy;2;0;0;0;2
2017-12;0087476606;Vannes;149;63;85;2;299
2017-12;0087276626;Vaucelles;0;0;0;0;0
2017-12;0087574558;Vendôme;2;0;2;0;4
2017-12;0087386656;Vernouillet - Verneuil;9;0;0;0;9
2017-12;0087271437;Vert Galant;1;1;0;0;2
2017-12;0087732008;Vichy;129;24;34;2;189
2017-12;0087576884;Villefranche-sur-Cher;2;0;0;0;2
2017-12;0087681809;Villeneuve Triage;0;0;0;0;0
2017-12;0087386649;Villennes-sur-Seine;0;0;0;0;0
2017-12;0087271452;Villepinte;0;0;0;0;0
2017-12;0087393215;Viroflay Rive Gauche;2;0;0;0;2
2017-12;0087545707;Voves;0;0;0;0;0
2017-11;0087486571;Saint-Gilles-Croix-de-Vie;12;4;8;0;24
2017-11;0087381426;Saint-Ouen-l'Aumône Église;0;0;0;0;0
2017-11;0087342337;Saint-Pol-sur-Ternoise;4;0;0;0;4
2017-11;0087393843;Saint-Quentin en Yvelines;0;0;0;0;0
2017-11;0087757526;Saint-Raphaël Valescure;89;28;90;3;210
2015-02;0087741074;Culoz;2;0;0;38;36
2015-02;0087444372;Trouville - Deauville;13;21;5;49;10
2015-02;0087142000;Chaumont;6;1;0;25;18
2015-02;0087342337;Saint-Pol-sur-Ternoise;1;0;0;1;0
2015-02;0087595827;Sarlat;3;2;0;13;8
2015-02;0087757674;Antibes;32;45;6;139;56
2015-03;0087574475;Bléré la Croix;0;0;0;0;0
2015-03;0087713545;Beaune;5;1;0;78;72
2015-03;0087381509;Mantes-la-Jolie;15;5;0;36;16
2015-03;0087345025;Lens;22;3;1;38;12
2015-03;0087713529;Nuits-Saint-Georges;0;1;0;2;1
2015-03;0087672006;Pau;31;20;2;165;112
2015-03;0087677120;Saint-Jean-de-Luz - Ciboure;20;4;1;41;16
2015-03;0087755009;Toulon;99;162;5;516;250
2015-03;0087487603;Saumur;8;11;1;81;61
2015-03;0087476200;Auray;22;20;0;120;78
2015-03;0087413344;Bréauté - Beuzeville;6;0;11;19;2
2017-06;0087694000;Le Creusot Ville;11;0;0;13;2
2017-06;0087722025;Lyon Perrache;93;91;8;448;256
2017-06;0087645168;Maurs;0;0;0;0;0
2017-06;0087756403;Monaco monte carlo;16;22;0;55;17
2017-06;0087694307;Montchanin;8;0;0;20;12
2017-06;0087764001;Montélimar;48;32;2;156;74
2017-06;0087574855;Montrichard;0;0;0;7;7
2017-06;0087474338;Morlaix;33;52;0;167;82
2017-06;0087756056;Nice;174;216;9;712;313
2017-06;0087342337;Saint-Pol-sur-Ternoise;3;0;0;6;3
2017-06;0087214056;Sélestat;34;9;1;61;17
2017-06;0087734475;Thiers;0;0;0;1;1
2017-06;0087672006;Pau;46;39;3;249;161
2017-06;0087474098;Quimper;83;78;6;347;180
2017-06;0087734053;Riom - Châtel-Guyon;4;14;0;97;79
2017-06;0087481226;Sainte-Pazanne;2;2;0;24;20
2017-06;0087481705;Saint-Nazaire;43;30;8;150;69
2017-06;0087382341;Sèvres - Ville-d'Avray;0;0;0;0;0
2017-06;0087396234;Sillé-le-Guillaume;8;4;0;19;7
2017-06;0087571000;Tours;228;85;9;727;405
2017-06;0087381814;Vaux-sur-Seine;0;0;0;0;0
2017-06;0087683219;Villeneuve-sur-Yonne;0;0;0;0;0
2017-06;0087313437;Villers-Bretonneux;0;0;0;0;0
2017-06;0087382887;Viroflay Rive Droite;0;0;0;0;0
2017-06;0087574343;Amboise;7;5;2;56;42
2017-06;0087597120;Argenton-sur-Creuse;0;2;0;9;7
2017-06;0087286146;Armentières;17;0;0;17;0
2017-06;0087713347;Auxonne;0;0;0;0;0
2017-06;0087683789;Avallon;0;1;0;2;1
